time_step,bus_id,vm_pu,is_attacked
1,20,0.962462224999445,0
1,21,0.9686511935375899,0
1,22,1.008186461265168,0
1,23,0.9947157437176191,0
1,24,1.051916216629811,0
1,25,1.0055879727170347,0
1,26,0.9725425338373795,0
1,27,0.9593942551753382,0
1,28,0.960543284281922,0
1,29,0.9875016621209612,0
1,30,0.9628644786134427,0
1,31,0.9582414014516621,0
1,32,0.9751547056582044,0
1,33,0.9835810258375538,0
1,34,0.9798069666871754,0
1,35,0.9775486302652712,0
1,36,0.9944502174026424,0
1,37,0.9608929308739722,0
1,38,0.967117563556784,0
1,39,0.9731288715975932,0
1,40,0.9718605667279587,0
1,41,0.9839503869399442,0
1,42,0.9804762020293197,0
1,43,0.9786586310817665,0
1,44,0.9868183730795158,0
1,45,1.0044516174822664,0
1,46,1.0203041460813154,0
1,47,1.0217860230243887,0
1,48,1.0186002181612768,0
1,49,0.9979086509901921,0
1,50,0.9697009406069481,0
1,51,0.9587140662335566,0
1,52,0.9409672706795715,0
1,53,0.9618542533744001,0
1,54,0.950906059749339,0
1,55,0.9563431516180201,0
1,56,0.9718627143171948,0
1,57,0.9657603480033373,0
1,58,0.9886268431429492,0
1,59,0.9955927609716797,0
1,60,0.9961017279316783,0
1,61,1.0004834089282084,0
1,62,0.9698518596715193,0
1,63,0.9881608828593377,0
1,64,1.0034157496206457,0
1,65,1.0444067174036997,0
1,66,1.0211598512103581,0
1,67,0.9967669123801235,0
1,68,1.0242099976224073,0
1,69,0.9828280212904864,0
1,70,0.9809729813976927,0
1,71,0.9845312402545096,0
1,72,0.9882147273952024,0
1,73,0.9609060364385797,0
1,74,0.9709457250427099,0
1,75,0.9453105783216874,0
1,76,1.0070169984283428,0
1,77,0.9968273290081154,0
1,78,1.0030522738999281,0
1,79,1.0410165247966348,0
1,80,0.9890276616739869,0
1,81,0.9825910403376162,0
1,82,0.9875432218884159,0
1,83,0.9843727879977398,0
1,84,0.9835378973570754,0
1,85,0.9721114203994461,0
1,86,1.017160076787426,0
1,87,0.979020108097426,0
1,88,1.0026493412199848,0
1,89,0.9832165386965668,0
1,90,0.9795490260646539,0
1,91,0.9936071445485843,0
1,92,0.9808394817674436,0
1,93,0.9880334969931803,0
1,94,0.9768135116459079,0
1,95,0.9908567024564502,0
1,96,1.0108547712771958,0
1,97,1.0268155102746317,0
1,98,1.018946618977847,0
1,99,1.0218423219883859,0
1,100,0.9951822676044325,0
1,101,0.992117921357436,0
1,102,1.0149657157659033,0
1,103,0.9766127098964085,0
1,104,0.9582558124623758,0
1,105,0.9658407005979008,0
1,106,0.9475030424701696,0
1,107,0.9672720281341753,0
1,108,0.9685740697638563,0
1,109,0.9762839308511321,0
1,110,0.9794445720968393,0
1,111,0.9769217397334555,0
1,112,0.9878505100884853,0
1,113,0.9644578783649213,0
1,114,0.9622147912399726,0
1,115,1.0008748127485638,0
1,116,0.969259469993335,0
1,117,0.9430704233005816,0
2,0,0.9579737637623525,0
2,1,0.978165620617544,0
2,2,0.9631530021552854,0
2,3,1.0002505275928002,0
2,4,0.9872276970394348,0
2,5,0.9891894114477386,0
2,6,0.9878726378900934,0
2,7,1.021052120323402,0
2,8,1.0433267700111502,0
2,9,1.0504637904187457,0
2,10,0.9897098034125894,0
2,11,0.9976013861957651,0
2,12,0.9662486265685182,0
2,13,0.9772223456202608,0
2,14,0.9651950688488726,0
2,15,0.9887870998358741,0
2,16,0.9977659762026605,0
2,17,0.9830029232247536,0
2,18,0.9552026037529714,0
2,19,0.9624242573816635,0
2,20,0.9587266602982154,0
2,21,0.9631430026805643,0
2,22,0.9982987667002763,0
2,23,0.9959418959974765,0
2,24,1.0581189127851043,0
2,25,1.0168618012587909,0
2,26,0.973587233118973,0
2,27,0.9621764517686221,0
2,28,0.956589873320009,0
2,29,0.985812042377336,0
2,30,0.9688399908691896,0
2,31,0.957084662738766,0
2,32,0.9730218361405624,0
2,33,0.978063825484523,0
2,34,0.9772614749943545,0
2,35,0.9745527845682009,0
2,36,0.9927658483167395,0
2,37,0.9570826410777724,0
2,38,0.9686943804033028,0
2,39,0.966452851741448,0
2,40,0.9626121082650071,0
2,41,0.9802699755405457,0
2,42,0.9758760564211266,0
2,43,0.976730029547103,0
2,44,0.9793413876871272,0
2,45,0.9996714455411172,0
2,46,1.0165213322309352,0
2,47,1.0238916892599597,0
2,48,1.0277933692576822,0
2,49,1.0053245087370177,0
2,50,0.9713309519432344,0
2,51,0.9568500855958038,0
2,52,0.9465041970421685,0
2,53,0.9520080163704827,0
2,54,0.9496305009639271,0
2,55,0.9544847780469474,0
2,56,0.9771738487731779,0
2,57,0.9615251380836852,0
2,58,0.9934296066342849,0
2,59,0.9886829573755709,0
2,60,0.9928215504396373,0
2,61,0.995484114749854,0
2,62,0.9686566776131483,0
2,63,0.9790339016799888,0
2,64,1.0046923829335,0
2,65,1.0485902182230586,0
2,66,1.0140376517649607,0
2,67,1.0025076722263828,0
2,68,1.0242882108294264,0
2,69,0.982760875736427,0
2,70,0.9914955009635427,0
2,71,0.9849566398452226,0
2,72,0.9891808162540464,0
2,73,0.9678289172833201,0
2,74,0.972313016792572,0
2,75,0.9404328334394255,0
2,76,1.0057315528009423,0
2,77,0.9992608004787567,0
2,78,1.0125646212330943,0
2,79,1.0363073373933234,0
2,80,0.9827400899211419,0
2,81,0.9911374012933188,0
2,82,0.9823403824743633,0
2,83,0.9867384592463492,0
2,84,0.9904182315504929,0
2,85,0.9830204949929495,0
2,86,1.01167446654514,0
2,87,0.9946814109938499,0
2,88,1.0051249664892132,0
2,89,0.9853323262374185,0
2,90,0.9757749113141733,0
2,91,0.9920147215501226,0
2,92,0.9868689647876163,0
2,93,0.9851735877338372,0
2,94,0.9794041919427272,0
2,95,0.9983128843881153,0
2,96,1.0140894516737908,0
2,97,1.0242457225616919,0
2,98,1.0082960677916568,0
2,99,1.0201205268115878,0
2,100,0.988751718513967,0
2,101,0.9858197150604682,0
2,102,1.018752907033074,0
2,103,0.9687927165481471,0
2,104,0.9649644694512772,0
2,105,0.9620817239326788,0
2,106,0.9511213206050103,0
2,107,0.9668873618984439,0
2,108,0.9681696781721475,0
2,109,0.9677862148701902,0
2,110,0.9728853136663858,0
2,111,0.9758340156890853,0
2,112,0.9828050646921849,0
2,113,0.9617210008608902,0
2,114,0.9556149387777862,0
2,115,0.9966597037360088,0
2,116,0.9679486256689248,0
2,117,0.9465974148897346,0
3,0,0.95351018057942,0
3,1,0.9679924865560497,0
3,2,0.9722529383255605,0
3,3,0.9933747016417048,0
3,4,0.9961741149643708,0
3,5,0.9951107403180685,0
3,6,0.9899389963525711,0
3,7,1.0168776950762524,0
3,8,1.0419452738658395,0
3,9,1.0433352481280518,0
3,10,0.9887828844445403,0
3,11,0.9909215620872343,0
3,12,0.9691950598083269,0
3,13,0.9821529556221639,0
3,14,0.9629557684429996,0
3,15,0.9846501340087256,0
3,16,1.0002608977002372,0
3,17,0.9713980102011301,0
3,18,0.9657022747113099,0
3,19,0.9513802809556395,0
3,20,0.9574012848358622,0
3,21,0.9664089615178038,0
3,22,0.9961310559803722,0
3,23,0.995933675625135,0
3,24,1.0448527311045093,0
3,25,1.0135182320694263,0
3,26,0.9650801191272206,0
3,27,0.975432676319423,0
3,28,0.9626920068753033,0
3,29,0.9863124852755323,0
3,30,0.9666968005733422,0
3,31,0.9610767348824878,0
3,32,0.973158154394533,0
3,33,0.9824398541399221,0
3,34,0.9811057453255241,0
3,35,0.9799904101304013,0
3,36,0.9857669111333779,0
3,37,0.9597863378599465,0
3,38,0.9686129169052137,0
3,39,0.9637707984435445,0
3,40,0.9718715930857023,0
3,41,0.9831885407956469,0
3,42,0.9738475168741748,0
3,43,0.9833746393299322,0
3,44,0.9864168948959408,0
3,45,1.0011549078881545,0
3,46,1.021935753827308,0
3,47,1.0170915073010878,0
3,48,1.0242545612854828,0
3,49,0.9989931096311901,0
3,50,0.9701159758402605,0
3,51,0.9516720058975224,0
3,52,0.9364644651367745,0
3,53,0.9587928657514674,0
3,54,0.9439136786862822,0
3,55,0.9561822518744977,0
3,56,0.9759001225490729,0
3,57,0.9616300528033669,0
3,58,0.980568800008502,0
3,59,0.9900771442421457,0
3,60,0.9927024823926817,0
3,61,0.9978238877711316,0
3,62,0.9734529483323393,0
3,63,0.9805479741392383,0
3,64,1.0045486933629653,0
3,65,1.0507031055018112,0
3,66,1.0093283588968522,0
3,67,0.996100604769949,0
3,68,1.0429918734435366,0
3,69,0.9765939842768777,0
3,70,0.988114989192048,0
3,71,0.9782839134576878,0
3,72,0.98622456916648,0
3,73,0.9504847024033218,0
3,74,0.9694370063484218,0
3,75,0.9375709379306417,0
3,76,1.005796181687341,0
3,77,1.0068874819759701,0
3,78,1.0109382489198129,0
3,79,1.033166144522963,0
3,80,0.9786014844877444,0
3,81,0.9885665981158228,0
3,82,0.980005503635633,0
3,83,0.970344899808077,0
3,84,0.9827412156558868,0
3,85,0.9843165044891156,0
3,86,1.018776562999629,0
3,87,0.9831341043887607,0
3,88,1.006057989695184,0
3,89,0.9881217564744437,0
3,90,0.9801723108523072,0
3,91,0.9859672950059478,0
3,92,0.9775382075865904,0
3,93,0.9964813696784354,0
3,94,0.9702812515381449,0
3,95,1.003268743436295,0
3,96,1.0148244364229468,0
3,97,1.0262346612008877,0
3,98,1.0070831127659765,0
3,99,1.0208048516234698,0
3,100,1.0056031032131414,0
3,101,0.9904516669457034,0
3,102,1.0124334718571029,0
3,103,0.9688978798442767,0
3,104,0.9672408190434023,0
3,105,0.9564308701653859,0
3,106,0.951872184912966,0
3,107,0.9751033541241799,0
3,108,0.9614732644628102,0
3,109,0.9787205974270337,0
3,110,0.9783290545449677,0
3,111,0.9854177733661059,0
3,112,0.9843550780055971,0
3,113,0.9534389684919179,0
3,114,0.9490115310836538,0
3,115,1.011568296311338,0
3,116,0.9695293822315604,0
3,117,0.9493507498389064,0
4,0,0.946094450548451,0
4,1,0.9784302424979667,0
4,2,0.9727494054853859,0
4,3,1.000548363063651,0
4,4,1.0077403585525846,0
4,5,0.9885326556367653,0
4,6,0.9842511135843686,0
4,7,1.0134743946917422,0
4,8,1.0348578530278627,0
4,9,1.0506606934342089,0
4,10,0.9822283745133326,0
4,11,0.9845571095399847,0
4,12,0.9686314989220359,0
4,13,0.9891381871652426,0
4,14,0.9570265533153607,0
4,15,0.9841132341842924,0
4,16,0.9938090537864526,0
4,17,0.9715087199687629,0
4,18,0.9640334559106083,0
4,19,0.9475157970152017,0
4,20,0.9499507344048991,0
4,21,0.9660588384584695,0
4,22,0.9960226476412063,0
4,23,0.9888333451351448,0
4,24,1.0528621413999604,0
4,25,1.018899228815288,0
4,26,0.9674201554561156,0
4,27,0.9593830927120912,0
4,28,0.9600197720642125,0
4,29,0.9853429490889877,0
4,30,0.9657328288910112,0
4,31,0.9639208859267653,0
4,32,0.9722410893434309,0
4,33,0.9933727642929988,0
4,34,0.9830693742909644,0
4,35,0.9734679486197814,0
4,36,0.9946113766711192,0
4,37,0.9564215271187211,0
4,38,0.9708885131165003,0
4,39,0.9794009836757723,0
4,40,0.9642131713282166,0
4,41,0.9884634539107746,0
4,42,0.9738711584143286,0
4,43,0.9786426851108154,0
4,44,0.9816905088843352,0
4,45,1.0068058605926904,0
4,46,1.018817753480267,0
4,47,1.0303236511998566,0
4,48,1.0297621314400431,0
4,49,1.0007456344175008,0
4,50,0.9660358812073451,0
4,51,0.9566650352198055,0
4,52,0.9460870585452011,0
4,53,0.9484570270331931,0
4,54,0.9539911879325048,0
4,55,0.9488602188087483,0
4,56,0.9576331504193785,0
4,57,0.9637657162497646,0
4,58,0.9932246877033382,0
4,59,0.9928731777985671,0
4,60,0.9909499085272502,0
4,61,0.9945966296965995,0
4,62,0.9647478542050262,0
4,63,0.986303746265289,0
4,64,1.014173045572643,0
4,65,1.049318674531666,0
4,66,1.021720122537775,0
4,67,1.0014296682996724,0
4,68,1.0362017098243617,0
4,69,0.9838026544316693,0
4,70,0.9883210631059266,0
4,71,0.9912862784333358,0
4,72,0.9970332238498815,0
4,73,0.956322749250847,0
4,74,0.9665365395427207,0
4,75,0.9457729994820351,0
4,76,1.0043697502600781,0
4,77,0.9997886304622903,0
4,78,1.0027249488853378,0
4,79,1.0466360944197837,0
4,80,0.9748892718132692,0
4,81,0.9960600425737105,0
4,82,0.9923099606572128,0
4,83,0.9718425082431346,0
4,84,0.9831287118223969,0
4,85,0.9897084666693127,0
4,86,1.0279595573292843,0
4,87,0.992030917541136,0
4,88,1.006835942885511,0
4,89,0.9824088251043627,0
4,90,0.9825351194468807,0
4,91,0.9907640427178992,0
4,92,0.9901564395957366,0
4,93,0.9910332377550325,0
4,94,0.9842520516596704,0
4,95,0.9943456660301064,0
4,96,1.0095153149262046,0
4,97,1.022523680593077,0
4,98,1.0068872298943814,0
4,99,1.0205106642363129,0
4,100,0.9931115389699682,0
4,101,0.9944811025284138,0
4,102,1.0104837951146914,0
4,103,0.9669725746547719,0
4,104,0.9697345814765739,0
4,105,0.9613255773008196,0
4,106,0.9512013779830133,0
4,107,0.9762621553340671,0
4,108,0.9599734424678757,0
4,109,0.970260271070291,0
4,110,0.9732802496933758,0
4,111,0.971437783614928,0
4,112,0.9951960474208668,0
4,113,0.9647429428971304,0
4,114,0.9676546736635794,0
4,115,1.0087474840589317,0
4,116,0.9724517804967975,0
4,117,0.9572639510106187,0
5,0,0.9582552783410062,0
5,1,0.969859046729314,0
5,2,0.9658145907688157,0
5,3,1.0047292117091222,0
5,4,0.9987583312520794,0
5,5,0.9894637906374849,0
5,6,0.9904636227027346,0
5,7,1.0035289667076452,0
5,8,1.0464671633139442,0
5,9,1.048744167224676,0
5,10,0.9881836964045709,0
5,11,0.9872705319301011,0
5,12,0.9641656613030813,0
5,13,0.9818030537343714,0
5,14,0.9808234274209604,0
5,15,0.9793561911248113,0
5,16,0.9954640313943938,0
5,17,0.9716028086671666,0
5,18,0.9609386141911651,0
5,19,0.9484523355496361,0
5,20,0.9553750736047191,0
5,21,0.9614443812648092,0
5,22,0.994051802548773,0
5,23,0.9971187972775398,0
5,24,1.0481092745058453,0
5,25,1.0209779748323287,0
5,26,0.976537649179502,0
5,27,0.9539378880084982,0
5,28,0.9629850567758432,0
5,29,0.9830534498751763,0
5,30,0.968095372361505,0
5,31,0.9646049678370587,0
5,32,0.9767635414739267,0
5,33,0.9849456494586559,0
5,34,0.9814578803206688,0
5,35,0.9761898953237639,0
5,36,0.9923190017587277,0
5,37,0.9592035732600684,0
5,38,0.9815174693260946,0
5,39,0.9734919522612916,0
5,40,0.9692928318859446,0
5,41,0.9766482889789335,0
5,42,0.9793449918663664,0
5,43,0.974753133738355,0
5,44,0.9877019763686676,0
5,45,1.0033152584375937,0
5,46,1.0135499165769657,0
5,47,1.0253244934460504,0
5,48,1.0263851323618123,0
5,49,1.0027690288127935,0
5,50,0.96701157630023,0
5,51,0.9594138746123242,0
5,52,0.9418161939835562,0
5,53,0.9517859473459418,0
5,54,0.9482926268305829,0
5,55,0.9570794587777998,0
5,56,0.9729950231844452,0
5,57,0.9583054573192054,0
5,58,0.983347892731605,0
5,59,0.9934759506266733,0
5,60,0.9975750527520127,0
5,61,0.9970933038683526,0
5,62,0.9618741566241329,0
5,63,0.9804224972216034,0
5,64,1.0057903981981238,0
5,65,1.048768488618565,0
5,66,1.0213699650339676,0
5,67,0.9983892542047453,0
5,68,1.0336258149013442,0
5,69,0.9744535336449419,0
5,70,0.9796622403433357,0
5,71,0.9754227025232801,0
5,72,0.9922711940824138,0
5,73,0.9572826909469784,0
5,74,0.970329568797169,0
5,75,0.9386716491105764,0
5,76,1.0110903189828861,0
5,77,1.007537851742364,0
5,78,1.007923066260855,0
5,79,1.0390813463836734,0
5,80,0.991217212179249,0
5,81,0.9902189108265845,0
5,82,0.9892985579119978,0
5,83,0.9785342070538139,0
5,84,0.9864016839241478,0
5,85,0.9883736989498411,0
5,86,1.0213514107079864,0
5,87,0.9814886881667508,0
5,88,0.99699257649789,0
5,89,0.9848796071431465,0
5,90,0.9882571252113357,0
5,91,0.9870643713823956,0
5,92,0.9764453235226006,0
5,93,0.9879309586006658,0
5,94,0.9758422546427409,0
5,95,0.9946481130944866,0
5,96,1.013672496938649,0
5,97,1.0147086310250075,0
5,98,1.0104345963794696,0
5,99,1.0143820941568977,0
5,100,0.9879309683864335,0
5,101,0.9868634482425683,0
5,102,1.0087347891139051,0
5,103,0.9704174877265196,0
5,104,0.958521124358904,0
5,105,0.9546917172229353,0
5,106,0.9381192558677838,0
5,107,0.967508035208113,0
5,108,0.9623079533072705,0
5,109,0.9692817203155858,0
5,110,0.9789698525540942,0
5,111,0.9649304141089161,0
5,112,0.997192427004452,0
5,113,0.9568666059925144,0
5,114,0.960183085117026,0
5,115,1.010165046676735,0
5,116,0.9753624025067885,0
5,117,0.9392732208878047,0
6,0,0.9530760222834781,0
6,1,0.96317816070889,0
6,2,0.9672931577381059,0
6,3,1.0000288521059744,0
6,4,1.0092237888840874,0
6,5,0.9906098465929803,0
6,6,0.9816711018992839,0
6,7,1.0119136997930167,0
6,8,1.0418739637819685,0
6,9,1.0520248282298725,0
6,10,0.9873290532905552,0
6,11,0.9969367803135608,0
6,12,0.9654812953790559,0
6,13,0.9789321389041452,0
6,14,0.9708486686400895,0
6,15,0.9812133382433653,0
6,16,0.9914999659854669,0
6,17,0.9683864320088317,0
6,18,0.9614214679620203,0
6,19,0.964766790754985,0
6,20,0.9613292700379348,0
6,21,0.9653189954274584,0
6,22,1.0020417998128095,0
6,23,0.9865443205708855,0
6,24,1.0480239795979303,0
6,25,1.0166952197891814,0
6,26,0.9725725119850261,0
6,27,0.9614075462756463,0
6,28,0.9613173326477846,0
6,29,0.9859568480457361,0
6,30,0.9658251592265464,0
6,31,0.9618969340511646,0
6,32,0.9709652209170787,0
6,33,0.983270807704431,0
6,34,0.9821972068536178,0
6,35,0.9745823488698029,0
6,36,0.997223579850187,0
6,37,0.9498066401427917,0
6,38,0.9706350153468879,0
6,39,0.9718204114818156,0
6,40,0.9723828271218841,0
6,41,0.9821258140932284,0
6,42,0.9714185996245969,0
6,43,0.982819265776045,0
6,44,0.9829321506265498,0
6,45,1.0042812006989348,0
6,46,1.0172197936353753,0
6,47,1.026017664718825,0
6,48,1.0220081036446453,0
6,49,0.9927985423174901,0
6,50,0.9696772545344159,0
6,51,0.961661595305185,0
6,52,0.9415813703165817,0
6,53,0.9582313877256291,0
6,54,0.9468104610108865,0
6,55,0.9563978627910356,0
6,56,0.9681093838528789,0
6,57,0.954830970378114,0
6,58,0.9882319194861277,0
6,59,0.9877536610494706,0
6,60,0.9926820955028074,0
6,61,1.0023059946868413,0
6,62,0.9687542710072197,0
6,63,0.9767034476703914,0
6,64,1.0080604563130655,0
6,65,1.05797446428837,0
6,66,1.023634392431019,0
6,67,1.0062823368695744,0
6,68,1.0333632249696727,0
6,69,0.9802597232910644,0
6,70,0.993882059190993,0
6,71,0.979032442000246,0
6,72,0.9873656586366317,0
6,73,0.9594931099470266,0
6,74,0.9588999979596503,0
6,75,0.9363333383864257,0
6,76,1.0061793880095917,0
6,77,1.001513710859654,0
6,78,1.0097345460297962,0
6,79,1.042917644376695,0
6,80,0.9828739122084863,0
6,81,0.9816411777347464,0
6,82,0.9811823633911791,0
6,83,0.978633022885114,0
6,84,0.9837826653196784,0
6,85,0.9892485678849527,0
6,86,1.0153877567815122,0
6,87,0.9860650744766384,0
6,88,1.0057088956659725,0
6,89,0.9821469269728823,0
6,90,0.9786575344745859,0
6,91,0.9934434673025297,0
6,92,0.9807952647901025,0
6,93,0.9816715787150289,0
6,94,0.9862426861882565,0
6,95,0.9861429521491646,0
6,96,1.014639522096605,0
6,97,1.0164673565219717,0
6,98,1.0128747880195639,0
6,99,1.015863294512041,0
6,100,0.9821560937603608,0
6,101,0.9939441375849882,0
6,102,1.0155258338586997,0
6,103,0.9693735100035238,0
6,104,0.9616436757718037,0
6,105,0.9632286727445862,0
6,106,0.9477683057106449,0
6,107,0.9649454865351607,0
6,108,0.9818030156573425,0
6,109,0.9741928027945026,0
6,110,0.9799515401507389,0
6,111,0.9755377269807554,0
6,112,0.9984743150339214,0
6,113,0.9543763102568716,0
6,114,0.9584368055113355,0
6,115,1.0034812110431577,0
6,116,0.9738920684499832,0
6,117,0.9531814521133907,0
7,0,0.9546200482657435,0
7,1,0.973082389872197,0
7,2,0.9643482197716304,0
7,3,1.0055315828974545,0
7,4,1.0084212031442392,0
7,5,0.9966867925532829,0
7,6,0.9859536972450957,0
7,7,1.0177889375104845,0
7,8,1.0336350032548038,0
7,9,1.062401757563125,0
7,10,0.9782965964573364,0
7,11,0.9818156017011246,0
7,12,0.9684019138766505,0
7,13,0.9834274780498302,0
7,14,0.9668603772144002,0
7,15,0.9807024871777832,0
7,16,0.9922216892776574,0
7,17,0.9678831266319338,0
7,18,0.9641158430813296,0
7,19,0.9514971344303859,0
7,20,0.9574152684602765,0
7,21,0.9665723483022454,0
7,22,0.9950985249827224,0
7,23,0.9990357077853145,0
7,24,1.0474437408518988,0
7,25,1.0179069027682723,0
7,26,0.9625601606378139,0
7,27,0.961274004289245,0
7,28,0.963641659247959,0
7,29,0.9860727393873467,0
7,30,0.9587331894796102,0
7,31,0.958434237476159,0
7,32,0.9754931708894431,0
7,33,0.9722104345272206,0
7,34,0.9721694106737153,0
7,35,0.9750408832969683,0
7,36,0.9838999357231761,0
7,37,0.9618388327956796,0
7,38,0.9659673486248272,0
7,39,0.9650684750993448,0
7,40,0.960707893625797,0
7,41,0.9849165914665148,0
7,42,0.9678214334976084,0
7,43,0.9814775372493052,0
7,44,0.9782328574844533,0
7,45,1.0060230115508724,0
7,46,1.0132197550653934,0
7,47,1.0262344573127864,0
7,48,1.03181511753218,0
7,49,1.0040015015416255,0
7,50,0.964775273300124,0
7,51,0.950265824632577,0
7,52,0.9421586061675934,0
7,53,0.9435405924631675,0
7,54,0.9493726733737821,0
7,55,0.9401189435853009,0
7,56,0.9647732013015563,0
7,57,0.9577021262566497,0
7,58,0.9798973895604044,0
7,59,0.992469973315252,0
7,60,0.9833026698784685,0
7,61,1.0024415791614443,0
7,62,0.9621160185047879,0
7,63,0.9862423543991068,0
7,64,1.0058578964345564,0
7,65,1.0542044021592885,0
7,66,1.02321469735747,0
7,67,0.9989477610622436,0
7,68,1.0403243552681305,0
7,69,0.9827809924398468,0
7,70,0.9861032364738047,0
7,71,0.9860809677928809,0
7,72,0.9898991530026314,0
7,73,0.9582081057776533,0
7,74,0.967910492560067,0
7,75,0.9439297531114867,0
7,76,1.0123085910865612,0
7,77,1.0082859267027777,0
7,78,1.014047523550637,0
7,79,1.045171369003054,0
7,80,0.9883183385500555,0
7,81,0.9870849773700766,0
7,82,0.9818721612099358,0
7,83,0.9770462131153548,0
7,84,0.9806068775628445,0
7,85,0.9947283231735439,0
7,86,1.0044227953548819,0
7,87,0.9798169301348687,0
7,88,1.0008943994313573,0
7,89,0.9814472654983064,0
7,90,0.982586968658716,0
7,91,0.9838540889573542,0
7,92,0.9788804529438283,0
7,93,0.987167869975651,0
7,94,0.9796810763222505,0
7,95,0.9876140119669365,0
7,96,1.005495371493928,0
7,97,1.0212908182439366,0
7,98,1.0072359951786216,0
7,99,1.0207919608221143,0
7,100,0.9977346870657063,0
7,101,0.9835065400849337,0
7,102,1.0131854833800487,0
7,103,0.9625195474931026,0
7,104,0.9589093917350964,0
7,105,0.9628380286852788,0
7,106,0.9540297458705758,0
7,107,0.9579657974408368,0
7,108,0.958716957413901,0
7,109,0.9808117949153778,0
7,110,0.9773189479289474,0
7,111,0.9824239823839077,0
7,112,1.0009949110480367,0
