id,name,lat,lon
2288457211,"",50.775324600000005,6.094774800000001
1352910898,"",50.7691249,6.1514492
1297045795,"",50.834816100000005,6.0603639000000005
2428614508,"",50.751195,6.153305400000001
3551688413,"",50.790477100000004,6.0951453
1691680058,"",50.755124300000006,6.0670637
1700706729,"",50.768922200000006,6.0519791000000005
1365415263,"",50.666794700000004,6.3326582
1610725556,"",50.759745,6.0902636
1818307695,"",50.774663000000004,6.143463000000001
1691674530,"",50.727811800000005,6.1803008
1694425947,"",50.763322300000006,6.057033400000001
2188950381,"",50.707848000000006,6.184019500000001
1610725582,"",50.7599862,6.0892491
1364888163,"",50.7479652,6.1747813
2342488707,"",50.777264900000006,6.1715211000000005
2443560776,"",50.748453100000006,6.164650300000001
1565283396,"",50.725933100000006,6.089204100000001
2009727869,"",50.79596170000001,6.1304523
1377987892,"",50.753310400000004,6.1890388000000005
12006565548,"",50.7205938,5.8909253
1736659533,"",50.765871100000005,6.1183733
8199030308,"",50.661763,6.0595565
2392919060,"",50.697062700000004,6.151425400000001
1246794861,"",50.6998794,6.1319789
2161671762,"",50.794867800000006,6.1643568
2357192604,"",50.762142100000005,6.0267179
1725878937,"",50.7214103,6.1532263
2208966588,"",50.7075918,6.177203100000001
11283957772,"",50.710834600000005,6.092524
1719843849,"",50.7433399,6.0829187000000005
2331109187,"",50.7627703,6.1271873
332575321,"Station Waldstraße",50.741073300000004,6.456009000000001
2303025493,"",50.778733800000005,6.1723698
8048110436,"Zitadelle",50.9248831,6.3594827
1326137041,"",50.7636978,6.0796479
3646302703,"",50.7706663,6.1104186
1358066882,"",50.806850700000005,6.1658445
1394585258,"",50.7527589,6.152108200000001
1578747164,"",50.7722009,6.117861100000001
1929709844,"",50.787091100000005,6.0982267000000006
2592814474,"",50.799250900000004,6.1050111000000005
1574330484,"",50.7120315,6.1757816000000005
385554370,"2190 Willi-Bleicher-Straße 11",50.83396260000001,6.469265
2339817957,"",50.756918000000006,6.1449031000000005
393330967,"",50.813637,6.5087758000000004
1795105089,"",50.791851,6.1162185000000004
1725973869,"",50.727645800000005,6.141735300000001
480318916,"",50.727558300000005,6.4811239
1931288406,"",50.789151600000004,6.098655300000001
2355247937,"",50.7467879,6.1478038
1289420273,"",50.7611319,6.120728700000001
318393931,"Station Brandenberger Straße",50.699033400000005,6.4128461
1297045784,"",50.840766800000004,6.058905200000001
1324152050,"",50.7684622,6.101948
1478118503,"",50.723493100000006,6.0259786
1726753870,"",50.720158700000006,6.149941500000001
1700706696,"",50.7652846,6.0568990000000005
1937926991,"",50.788915900000006,6.092438100000001
1938594124,"",50.787218200000005,6.092748800000001
323082947,"",50.7398279,6.4812693
1325543128,"",50.6672467,6.3544438
321261461,"Station Brandenberger Weg",50.712216500000004,6.3822609
2294047444,"",50.7721266,6.0900027
2594344103,"",50.810993700000004,6.079770300000001
393331145,"Station Akazienstraße",50.8227035,6.5217045
1313101707,"",50.730994700000004,5.996196
1956497798,"",50.79209710000001,6.0913664
2008508183,"",50.8017556,6.1282069
3545019971,"",50.786230200000006,6.111750300000001
1297045747,"",50.8279647,6.054870800000001
2219990504,"",50.772336800000005,6.0929514000000005
3646302704,"",50.772953400000006,6.1028463
3663502149,"",50.7982966,6.0759189000000005
1866483853,"",50.783704500000006,6.1520285
12945145791,"",50.981277500000004,6.0675669
2271588884,"",50.9286729,6.3734628
323113657,"Station Sportplatz",50.76234040000001,6.5202058
13067161212,"",50.942038700000005,6.365181300000001
1254106726,"",50.6265434,6.2343850000000005
1256674532,"",50.924975800000006,6.367519400000001
392671578,"",50.812087000000005,6.509560700000001
1254559202,"",50.759027,6.1101258000000005
1357039267,"",50.728273,6.179336
1358066884,"",50.807839300000005,6.165338500000001
