id,name,lat,lon,is_substation,is_transformer_node,voltage
1604179250,"",50.77458,6.105752900000001,true,false,""
2370265826,"",50.745245700000005,6.165789200000001,true,false,""
1741882182,"",50.8971956,5.9684797000000005,false,true,""
7857081375,"",50.9060658,6.3588459,false,true,""
7551676495,"",50.7724314,6.1247489,false,true,""
1711918062,"",50.7434676,6.0943306,true,false,""
1937926991,"",50.788915900000006,6.092438100000001,true,false,""
3545019971,"",50.786230200000006,6.111750300000001,true,false,""
1610725582,"",50.7599862,6.0892491,true,false,""
1376241897,"",50.788409,5.997705000000001,false,true,""
2091637526,"",50.770451900000005,6.0695712,true,false,""
3551688412,"",50.790647400000005,6.0952878,true,false,""
5006932556,"",50.790311100000004,6.1018499,true,false,""
1252766591,"",50.675187300000005,6.350640500000001,true,false,""
10705300737,"",50.6303331,6.4539897,false,true,""
12055608649,"",50.787188,6.1561988,true,false,""
13067092100,"",50.8928317,6.276576100000001,true,false,""
10703906189,"",50.8061104,6.1659006000000005,false,true,""
1565283396,"",50.725933100000006,6.089204100000001,true,false,""
10705300733,"",50.63049710000001,6.4540682,false,true,""
318393931,"Station Brandenberger Straße",50.699033400000005,6.4128461,true,false,""
5769243214,"",50.6373006,6.023961900000001,false,true,""
1318577655,"",50.7633195,6.0955202,true,false,""
2290866845,"",50.7104462,6.1802584000000005,true,false,""
8071414173,"",50.7453998,6.1924722,false,true,""
10315585914,"",50.719733100000006,6.0460156000000005,true,false,"400"
1691680058,"",50.755124300000006,6.0670637,true,false,""
11697373659,"",50.871772,6.4531213,false,true,""
1999369632,"",50.7999748,6.1290363,true,false,""
2378798241,"",50.881662600000006,6.4880503,false,true,"380000;unknown"
1838175326,"",50.767842300000005,6.1264646,true,false,""
1309318482,"",50.8126722,6.0690045,true,false,""
1140979877,"",50.725133400000004,6.11336,true,false,""
1610724783,"",50.7580746,6.1061589000000005,true,false,""
1395286917,"",50.75090590000001,6.1590983,true,false,""
2290866846,"",50.7104506,6.180960300000001,true,false,""
1737532442,"",50.7328496,6.168865200000001,true,false,""
2142837224,"",50.79743070000001,6.1519357,true,false,""
2271585548,"",50.9299222,6.3825931,true,false,""
5389484149,"",50.6212067,6.041273100000001,false,true,""
13291260251,"",50.830146600000006,6.269441400000001,false,true,""
1326137041,"",50.7636978,6.0796479,true,false,""
1741882285,"",50.9347785,5.9422556,false,true,""
1829176456,"",50.7722387,6.1544156,true,false,""
1737532060,"",50.6864378,6.1729735,true,false,""
1246794861,"",50.6998794,6.1319789,true,false,""
1305006811,"",50.79214940000001,6.1050588,true,false,""
325794017,"Station Extra",50.719614400000005,6.3933562,true,false,""
1700706696,"",50.7652846,6.0568990000000005,true,false,""
1345118242,"",50.778697300000005,6.0481917,true,false,""
6343953160,"",50.660110200000005,5.979102200000001,false,true,""
2357192604,"",50.762142100000005,6.0267179,true,false,""
2339818121,"",50.7639812,6.140126400000001,true,false,""
2592814559,"",50.8033573,6.0770152,true,false,""
385554370,"2190 Willi-Bleicher-Straße 11",50.83396260000001,6.469265,true,false,""
1931288406,"",50.789151600000004,6.098655300000001,true,false,""
1992219092,"",50.799819600000006,6.129582,true,false,""
2598584958,"",50.7404315,6.08337,true,false,""
10710776330,"",50.7851081,6.515231600000001,false,true,""
1358066884,"",50.807839300000005,6.165338500000001,true,false,""
1309541367,"",50.70603070000001,6.0757883,true,false,""
1574330541,"",50.721537500000004,6.1982773,true,false,""
5896253553,"",50.6324856,6.034981800000001,false,true,""
9956393678,"",50.8798298,6.189249500000001,false,true,""
2402868921,"",50.7668334,6.1548837,true,false,""
