id,node_ids,is_power_line,is_power_transformer_way,length_km,voltage
1151325267,"1304736197;10710776400;10710776401",true,false,0.02707763587248745,"110000"
1150803275,"9726256197;10705300717;10705300718;10705300719",true,false,0.03485050070957209,"110000"
1150803284,"1025763465;10705300738;10705300739;10705300740",true,false,0.025843604881557156,"110000"
1088085421,"7857081375;9969345666;9969345667;9969345668",true,false,0.028103760391986997,"110000"
115303629,"1303276700;1303276687;1303276670",true,false,0.030040090869278016,"150000"
677535111,"6343938508;6343938509;6343938510;6343938511",true,false,0.021099033097744576,"70000"
115300228,"1014114069;1303256026",true,false,0.0729530629052968,"150000"
77280697,"292431313;909817697;909817713",true,false,0.3054110445197944,"110000"
677531089,"6343938507;6343938511",true,false,0.020094855237910075,"70000"
842199273,"277101612;7857146031",true,false,0.10045656578487057,"110000"
865957046,"10240227955;10240227924;10240227954;8071414153;1303562761",true,false,0.10425531695950277,"110000"
1026219353,"9461602978;9461602986;9461602980",true,false,0.060350271254137965,"150000"
332633027,"605661076;3397822962;3394980811;3394980810;2457888168;292431122;292431123;292431124",true,false,1.8864819533619346,"110000"
1119597560,"10240168788;10240168814;10240168808;10240168787;10240168785;10240168818;10240168821;10240168790;10240168793;10240168789",true,false,0.08682332875537106,"110000"
80130031,"262795536;262795538;266515005;266515006;266515007;266515008;266515009;266515033;266515034",true,false,1.7594393299079079,"110000"
1151325272,"10710824723;1702522854",true,false,0.32431609722847754,"110000"
1300536020,"12046067033;12046067042",true,false,0.010565152119882406,"110000"
24270331,"262766951;262793709;262793717;262793722",true,false,0.8701690731849997,"110000"
229258786,"2378798230;2378798237",true,false,0.037226073612774864,"380000"
1119544025,"10239762506;10239765631;1023437861;10239762504;10239762501;10239765663;10239765664;10239765665;11697373659;11697373658;11697373657",true,false,0.3169449411585953,"380000"
1119597537,"10240168759;10240168760;10240168761;10240168762;10240168763",true,false,0.07538894636691276,"110000"
1151325244,"10710776357;10710776358;10710776359",true,false,0.03725398877572179,"110000"
1119597556,"10240168773;10240168771;277101666",true,false,0.25612265446557986,"110000"
80130019,"292431323;395886966;292431324;292431325;292431326;292431327;292431332;292431333;292431334;292431335;292431336;292431337;292431338;292431339;292431340;292431341;292431342;292431343;292431344;292431345;292431346;292431347;292431348;292431349;292431350;292431351;292431355;292431357;292431358;292431359;292431360;292431361;292431362;292431363",true,false,11.67964656044003,"380000;110000"
1150803281,"10705300730;10705300731;10705300732;10705300733",true,false,0.02890759707882933,"110000"
677533919,"1376135149;6343953166",true,false,0.02003237545951432,"70000"
162275035,"1013967580;1303248582",true,false,0.05945461473730753,"150000"
90134595,"1044936452;1044936537;1044936395;1044936650;1044936604;1253047780;1253047551;1253047651;1303562701;1253047613;1253047461;1253047664;1253047733;1253898157;1253047715;1303562588;1253047474;1303562662;1303562552;1253047545;1303562784;1253047509;1253047878;1253047813",true,false,5.2445627048742995,"110000"
23141257,"249879226;249879227;249879228;249879229;249879230;249879231;249879232;249879233;249879234;249879235;249879236;249879237;249879238;249879239;249879240;249879241;249879242;249879243;249879244;249879245;249879246;249879247;249879248;249879249;249879250;249879251;249879252;249879253;249879254;249879255;249879256;249879257;249879258;249879260;249879261;249879262;249879263;249879264;249879265;249879266;1303248588;1013936724;1013936722;1013967577;1013967580",true,false,11.401867848202194,"150000"
24270158,"262766956;262766958;262766959;262766962;262767286;262767287;262767288;262767289;262767500;262767501;262767502;262767519;262767520;262767521;262767550;262767552;262767578;262767579",true,false,4.289525428691228,"110000"
108377348,"1243707706;1243707771;1243707763;262767579",true,false,0.9050912965629544,"110000"
1119597553,"10240168735;2148378715;10240168736;277106740",true,false,0.04731754345582821,"110000"
842199267,"277106679;1529772034",true,false,0.10256910988084708,"110000"
469573197,"4638742880;4638742881;4638742882;4638742883;4638742884;4638742885;4638742886;6003484646",true,false,0.5292574077172906,""
1026219347,"9461602992;9461602989;1303256023",true,false,0.06766409483859673,"150000"
25426139,"277101675;277101678;277101677;277106550;277106553",true,false,1.2653339644749948,"110000"
1150692039,"10704248387;10704248388;10704248389;4951587994",true,false,0.043938199597863006,"110000"
1300426304,"11608125498;12045197313;12045197314;12045197315;11608125497",true,false,0.03561623899112811,"110000"
229258805,"925081604;8442749212;2378798391;2269888227",true,false,0.05243604740404585,"110000"
